Orig GRP,ExamID,Mailing Round,CompID,Set Number,Number of knowns with sufficient reproducible detail for comparison,Examiner's Analysis,Score,Pair,AnalType,Gun_K1,Lot #_1,Gun_K2,Lot #_2,Gun_Q,Lot #_3,Bullet/Case,M_NM,Ber_NonBer,Gun_1,Gun_2,ExamID_2,ExamID_3,Round
Org-Grp-282,DI,I,Group 114,23,2,Inc-B,Non-Matched(gt) marked Inconclusive,H-N,New,H,π 165_2016-08_96,H,π 165_2016-08_96,N,π 78_2016-04_35,Bullet,NM,Beretta,H,N,DI,I,2
Org-Grp-282,DI,I,Group 114,24,2,Inc-B,Non-Matched(gt) marked Inconclusive,D-J,New,D,π 78_2016-04_35,D,π 78_2016-04_35,J,π 154_2016-08_125,Bullet,NM,Beretta,D,J,DI,I,2
Org-Grp-282,DI,I,Group 114,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,F-L,New,F,π 165_2016.08_91,F,π 165_2016.08_91,L,π 75_2016-04_96,Bullet,NM,Beretta,F,L,DI,I,2
Org-Grp-282,DI,I,Group 114,26,2,Inc-B,Non-Matched(gt) marked Inconclusive,8-2,New,8,,8,,2,,Bullet,NM,Non_Ber,8,2,DI,I,2
Org-Grp-282,DI,I,Group 114,27,2,Inc-B,Non-Matched(gt) marked Inconclusive,I-O,New,I,π 78_2016-04_35,I,π 78_2016-04_35,O,π 116_2016-06_125,Bullet,NM,Beretta,I,O,DI,I,2
Org-Grp-282,DI,I,Group 114,28,2,Inc-B,Non-Matched(gt) marked Inconclusive,7-1,New,7,,7,,1,,Bullet,NM,Non_Ber,7,1,DI,I,2
Org-Grp-282,DI,I,Group 114,29,2,ID---provide basis,Correct-Match,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,DI,I,2
Org-Grp-282,DI,I,Group 114,30,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,AA,π 02_2016-01_81,Bullet,M,Beretta,AA,AA,DI,I,2
Org-Grp-125,UN,C,Group 115,16,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,7-10,New,7,,7,,10,,Bullet,NM,Non_Ber,7,10,UN,C,1
Org-Grp-125,UN,C,Group 115,17,2,ID---provide basis,Incorrect-actually Non Match(gt),5-8,New,5,,5,,8,,Bullet,NM,Non_Ber,5,8,UN,C,1
Org-Grp-125,UN,C,Group 115,18,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,B-K,New,B,π 75_2016-04_96,B,π 75_2016-04_96,K,π 75_2016-04_96,Bullet,NM,Beretta,B,K,UN,C,1
Org-Grp-125,UN,C,Group 115,19,2,ID---provide basis,Correct-Match,4-4,New,4,,4,,4,,Bullet,M,Non_Ber,4,4,UN,C,1
Org-Grp-125,UN,C,Group 115,20,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-P,New,G,π 78_2016-04_188,G,π 78_2016-04_188,P,π 154_2016-08_96,Bullet,NM,Beretta,G,P,UN,C,1
Org-Grp-125,UN,C,Group 115,21,2,ID---provide basis,Incorrect-actually Non Match(gt),6-9,New,6,,6,,9,,Bullet,NM,Non_Ber,6,9,UN,C,1
Org-Grp-125,UN,C,Group 115,22,,Inc-B,Non-Matched(gt) marked Inconclusive,C-L,New,C,π 02_2016-01_94,C,π 02_2016-01_94,L,π 75_2016-04_96,Bullet,NM,Beretta,C,L,UN,C,1
Org-Grp-125,UN,C,Group 115,23,2,ID---provide basis,Incorrect-actually Non Match(gt),E-N,New,E,π 78_2016-04_35,E,π 78_2016-04_35,N,π 78_2016-04_35,Bullet,NM,Beretta,E,N,UN,C,1
Org-Grp-125,UN,C,Group 115,24,2,Inc-A,Non-Matched(gt) marked Inconclusive,D-M,New,D,π 78_2016-04_35,D,π 78_2016-04_35,M,π 78_2016-04_35,Bullet,NM,Beretta,D,M,UN,C,1
Org-Grp-125,UN,C,Group 115,25,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-R,New,I,π 78_2016-04_35,I,π 78_2016-04_35,R,π 78_2016-04_35,Bullet,NM,Beretta,I,R,UN,C,1
Org-Grp-125,UN,C,Group 115,26,2,Elim-Using Difference in Individual Characteristics,Incorrect-actually Match(gt),3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,UN,C,1
Org-Grp-125,UN,C,Group 115,27,1,Inc-A,Match(gt) marked Inconclusive,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,UN,C,1
Org-Grp-125,UN,C,Group 115,28,2,Inc-A,Non-Matched(gt) marked Inconclusive,J-S,New,J,π 154_2016-08_125,J,π 154_2016-08_125,S,π 154_2016-08_35,Bullet,NM,Beretta,J,S,UN,C,1
Org-Grp-125,UN,C,Group 115,29,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,F-O,New,F,π 165_2016-08_96,F,π 165_2016-08_96,O,π 116_2016-06_125,Bullet,NM,Beretta,F,O,UN,C,1
Org-Grp-125,UN,C,Group 115,30,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,H-Q,New,H,π 154_2016-08_125,H,π 154_2016-08_125,Q,π 116_2016-06_179,Bullet,NM,Beretta,H,Q,UN,C,1
Org-Grp-93,QN,C,Group 116,16,2,ID---provide basis,Correct-Match,D-D,New,D,π 78_2016-04_35,D,π 78_2016-04_35,D,π 78_2016-04_35,Bullet,M,Beretta,D,D,QN,C,1
Org-Grp-93,QN,C,Group 116,17,2,Inc-A,Match(gt) marked Inconclusive,B-B,New,B,π 75_2016-04_96,B,π 75_2016-04_96,B,π 75_2016-04_96,Bullet,M,Beretta,B,B,QN,C,1
Org-Grp-93,QN,C,Group 116,18,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,F-K,New,F,π 165_2016-08_96,F,π 165_2016-08_96,K,π 75_2016-04_96,Bullet,NM,Beretta,F,K,QN,C,1
Org-Grp-93,QN,C,Group 116,19,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,2-6,New,2,,2,,6,,Bullet,NM,Non_Ber,2,6,QN,C,1
Org-Grp-93,QN,C,Group 116,20,2,ID---provide basis,Correct-Match,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,QN,C,1
Org-Grp-93,QN,C,Group 116,21,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-N,New,I,π 78_2016-04_35,I,π 78_2016-04_35,N,π 78_2016-04_35,Bullet,NM,Beretta,I,N,QN,C,1
Org-Grp-93,QN,C,Group 116,22,2,Inc-B,Non-Matched(gt) marked Inconclusive,10-3,New,10,,10,,3,,Bullet,NM,Non_Ber,10,3,QN,C,1
Org-Grp-93,QN,C,Group 116,23,2,Inc-B,Match(gt) marked Inconclusive,9-9,New,9,,9,,9,,Bullet,M,Non_Ber,9,9,QN,C,1
Org-Grp-93,QN,C,Group 116,24,,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,H-M,New,H,π 154_2016-08_188,H,π 154_2016-08_188,M,π 78_2016-04_35,Bullet,NM,Beretta,H,M,QN,C,1
Org-Grp-93,QN,C,Group 116,25,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-L,New,G,π 78_2016-04_188,G,π 78_2016-04_188,L,π 75_2016-04_96,Bullet,NM,Beretta,G,L,QN,C,1
Org-Grp-93,QN,C,Group 116,26,2,ID---provide basis,Correct-Match,E-E,New,E,π 78_2016-04_35,E,π 78_2016-04_35,E,π 78_2016-04_35,Bullet,M,Beretta,E,E,QN,C,1
Org-Grp-93,QN,C,Group 116,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,11-4,New,11,,11,,4,,Bullet,NM,Non_Ber,11,4,QN,C,1
Org-Grp-93,QN,C,Group 116,28,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-O,New,J,π 154_2016-08_125,J,π 154_2016-08_125,O,π 116_2016-06_125,Bullet,NM,Beretta,J,O,QN,C,1
Org-Grp-93,QN,C,Group 116,29,2,Inc-C,Non-Matched(gt) marked Inconclusive,1-5,New,1,,1,,5,,Bullet,NM,Non_Ber,1,5,QN,C,1
Org-Grp-93,QN,C,Group 116,30,2,ID---provide basis,Correct-Match,C-C,New,C,π 02_2016-01_94,C,π 02_2016-01_94,C,π 02_2016-01_94,Bullet,M,Beretta,C,C,QN,C,1
Org-Grp-60,XF,B,Group 117,16,2,Inc-C,Non-Matched(gt) marked Inconclusive,P-U,New,P,π 154_2016-08_96,P,π 154_2016-08_96,U,π 116_2016-06_179,Bullet,NM,Beretta,P,U,XF,B,1
Org-Grp-60,XF,B,Group 117,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,N-S,New,N,π 78_2016-04_35,N,π 78_2016-04_35,S,π 154_2016-08_35,Bullet,NM,Beretta,N,S,XF,B,1
Org-Grp-60,XF,B,Group 117,18,2,Inc-B,Non-Matched(gt) marked Inconclusive,1-5,New,1,,1,,5,,Bullet,NM,Non_Ber,1,5,XF,B,1
Org-Grp-60,XF,B,Group 117,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,3-7,New,3,,3,,7,,Bullet,NM,Non_Ber,3,7,XF,B,1
Org-Grp-60,XF,B,Group 117,20,2,ID---provide basis,Correct-Match,H-H,New,H,π 02_2016-01_94,H,π 02_2016-01_94,H,π 02_2016-01_94,Bullet,M,Beretta,H,H,XF,B,1
Org-Grp-60,XF,B,Group 117,21,0,Inc-B,Non-Matched(gt) marked Inconclusive,11-4,New,11,,11,,4,,Bullet,NM,Non_Ber,11,4,XF,B,1
Org-Grp-60,XF,B,Group 117,22,2,Inc-C,Non-Matched(gt) marked Inconclusive,L-Q,New,L,π 75_2016-04_96,L,π 75_2016-04_96,Q,π 116_2016-06_179,Bullet,NM,Beretta,L,Q,XF,B,1
Org-Grp-60,XF,B,Group 117,23,2,ID---provide basis,Correct-Match,J-J,New,J,π 154_2016-08_125,J,π 154_2016-08_125,J,π 154_2016-08_125,Bullet,M,Beretta,J,J,XF,B,1
Org-Grp-60,XF,B,Group 117,24,2,ID---provide basis,Correct-Match,K-K,New,K,π 75_2016-04_96,K,π 75_2016-04_96,K,π 75_2016-04_96,Bullet,M,Beretta,K,K,XF,B,1
Org-Grp-60,XF,B,Group 117,25,2,Inc-C,Non-Matched(gt) marked Inconclusive,M-R,New,M,π 78_2016-04_35,M,π 78_2016-04_35,R,π 78_2016-04_35,Bullet,NM,Beretta,M,R,XF,B,1
Org-Grp-60,XF,B,Group 117,26,2,ID---provide basis,Correct-Match,G-G,New,G,π 78_2016-04_188,G,π 78_2016-04_188,G,π 78_2016-04_188,Bullet,M,Beretta,G,G,XF,B,1
Org-Grp-60,XF,B,Group 117,27,2,ID---provide basis,Correct-Match,10-10,New,10,,10,,10,,Bullet,M,Non_Ber,10,10,XF,B,1
Org-Grp-60,XF,B,Group 117,28,2,Inc-C,Non-Matched(gt) marked Inconclusive,2-6,New,2,,2,,6,,Bullet,NM,Non_Ber,2,6,XF,B,1
Org-Grp-60,XF,B,Group 117,29,2,Inc-C,Non-Matched(gt) marked Inconclusive,O-T,New,O,π 116_2016-06_125,O,π 116_2016-06_125,T,π 78_2016-04_35,Bullet,NM,Beretta,O,T,XF,B,1
Org-Grp-60,XF,B,Group 117,30,2,ID---provide basis,Correct-Match,I-I,New,I,π 78_2016-04_35,I,π 78_2016-04_35,I,π 78_2016-04_35,Bullet,M,Beretta,I,I,XF,B,1
Org-Grp-274,PW,F,Group 118,16,2,Inc-A,Non-Matched(gt) marked Inconclusive,D-J,New,D,π 78_2016-04_35,D,π 78_2016-04_35,J,π 154_2016-08_125,Bullet,NM,Beretta,D,J,PW,F,2
Org-Grp-274,PW,F,Group 118,17,2,Inc-A,Non-Matched(gt) marked Inconclusive,7-1,New,7,,7,,1,,Bullet,NM,Non_Ber,7,1,PW,F,2
Org-Grp-274,PW,F,Group 118,18,2,Inc-A,Non-Matched(gt) marked Inconclusive,B-H,New,B,π 75_2016-04_96,B,π 75_2016-04_96,H,π 165_2016-08_96,Bullet,NM,Beretta,B,H,PW,F,2
Org-Grp-274,PW,F,Group 118,19,2,ID---provide basis,Correct-Match,X-X,New,X,π 154_2016-08_35,X,π 154_2016-08_35,X,π 154_2016-08_35,Bullet,M,Beretta,X,X,PW,F,2
Org-Grp-274,PW,F,Group 118,20,2,Inc-A,Non-Matched(gt) marked Inconclusive,8-2,New,8,,8,,2,,Bullet,NM,Non_Ber,8,2,PW,F,2
Org-Grp-274,PW,F,Group 118,21,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,AA,π 02_2016-01_81,Bullet,M,Beretta,AA,AA,PW,F,2
Org-Grp-274,PW,F,Group 118,22,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Bullet,M,Beretta,Y,Y,PW,F,2
Org-Grp-274,PW,F,Group 118,23,2,Inc-A,Non-Matched(gt) marked Inconclusive,E-K,New,E,π 78_2016-04_35,E,π 78_2016-04_35,K,π 75_2016-04_96,Bullet,NM,Beretta,E,K,PW,F,2
Org-Grp-274,PW,F,Group 118,24,2,Inc-B,Non-Matched(gt) marked Inconclusive,5-10,New,5,,5,,10,,Bullet,NM,Non_Ber,5,10,PW,F,2
Org-Grp-274,PW,F,Group 118,25,2,Inc-A,Non-Matched(gt) marked Inconclusive,C-I,New,C,π 02_2016-01_94,C,π 02_2016-01_94,I,π 78_2016-04_35,Bullet,NM,Beretta,C,I,PW,F,2
Org-Grp-274,PW,F,Group 118,26,2,Inc-A,Non-Matched(gt) marked Inconclusive,A-G,New,A,π 154_2016-08_35,A,π 154_2016-08_35,G,π 78_2016-04_188,Bullet,NM,Beretta,A,G,PW,F,2
Org-Grp-274,PW,F,Group 118,27,2,ID---provide basis,Correct-Match,Z-Z,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Bullet,M,Beretta,Z,Z,PW,F,2
Org-Grp-274,PW,F,Group 118,28,2,Inc-A,Non-Matched(gt) marked Inconclusive,9-3,New,9,,9,,3,,Bullet,NM,Non_Ber,9,3,PW,F,2
Org-Grp-274,PW,F,Group 118,29,2,Inc-B,Non-Matched(gt) marked Inconclusive,6-11,New,6,,6,,11,,Bullet,NM,Non_Ber,6,11,PW,F,2
Org-Grp-274,PW,F,Group 118,30,2,Inc-A,Non-Matched(gt) marked Inconclusive,F-L,New,F,π 165_2016-08_96,F,π 165_2016-08_96,L,π 75_2016-04_96,Bullet,NM,Beretta,F,L,PW,F,2
Org-Grp-290,HV,I,Group 12,16,2,ID---provide basis,Correct-Match,Z-Z,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Bullet,M,Beretta,Z,Z,HV,I,2
Org-Grp-290,HV,I,Group 12,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,C-K,New,C,π 02_2016-01_94,C,π 02_2016-01_94,K,π 75_2016-04_96,Bullet,NM,Beretta,C,K,HV,I,2
Org-Grp-290,HV,I,Group 12,18,2,Inc-C,Non-Matched(gt) marked Inconclusive,G-O,New,G,π 78_2016-04_188,G,π 78_2016-04_188,O,π 116_2016-06_125,Bullet,NM,Beretta,G,O,HV,I,2
Org-Grp-290,HV,I,Group 12,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,A-I,New,A,π 154_2016-08_35,A,π 154_2016-08_35,I,π 78_2016-04_35,Bullet,NM,Beretta,A,I,HV,I,2
Org-Grp-290,HV,I,Group 12,20,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,AA,π 02_2016-01_81,Bullet,M,Beretta,AA,AA,HV,I,2
Org-Grp-290,HV,I,Group 12,21,2,Inc-A,Match(gt) marked Inconclusive,4-4,New,4,,4,,4,,Bullet,M,Non_Ber,4,4,HV,I,2
Org-Grp-290,HV,I,Group 12,22,2,Inc-B,Non-Matched(gt) marked Inconclusive,8-10,New,8,,8,,10,,Bullet,NM,Non_Ber,8,10,HV,I,2
Org-Grp-290,HV,I,Group 12,23,2,Inc-A,Match(gt) marked Inconclusive,6-6,New,6,,6,,6,,Bullet,M,Non_Ber,6,6,HV,I,2
Org-Grp-290,HV,I,Group 12,24,2,Inc-C,Non-Matched(gt) marked Inconclusive,B-J,New,B,π 75_2016-04_96,B,π 75_2016-04_96,J,π 154_2016-08_125,Bullet,NM,Beretta,B,J,HV,I,2
Org-Grp-290,HV,I,Group 12,25,2,Inc-C,Non-Matched(gt) marked Inconclusive,D-L,New,D,π 78_2016-04_35,D,π 78_2016-04_35,L,π 75_2016-04_96,Bullet,NM,Beretta,D,L,HV,I,2
Org-Grp-290,HV,I,Group 12,26,2,Inc-B,Match(gt) marked Inconclusive,5-5,New,5,,5,,5,,Bullet,M,Non_Ber,5,5,HV,I,2
Org-Grp-290,HV,I,Group 12,27,2,Inc-B,Non-Matched(gt) marked Inconclusive,7-9,New,7,,7,,9,,Bullet,NM,Non_Ber,7,9,HV,I,2
Org-Grp-290,HV,I,Group 12,28,2,Inc-C,Non-Matched(gt) marked Inconclusive,H-P,New,H,π 02_2016-01_94,H,π 02_2016-01_94,P,π 154_2016-08_96,Bullet,NM,Beretta,H,P,HV,I,2
Org-Grp-290,HV,I,Group 12,29,2,Inc-C,Non-Matched(gt) marked Inconclusive,E-M,New,E,π 78_2016-04_35,E,π 78_2016-04_35,M,π 78_2016-04_35,Bullet,NM,Beretta,E,M,HV,I,2
Org-Grp-290,HV,I,Group 12,30,2,Inc-C,Non-Matched(gt) marked Inconclusive,F-N,New,F,π 78_2016-04_188,F,π 78_2016-04_188,N,π 78_2016-04_35,Bullet,NM,Beretta,F,N,HV,I,2
Org-Grp-173,CW,A,Group 120,16,2,Inc-A,Non-Matched(gt) marked Inconclusive,4-6,New,4,,4,,6,,Bullet,NM,Non_Ber,4,6,CW,A,1
Org-Grp-173,CW,A,Group 120,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,K-S,New,K,π 75_2016-04_96,K,π 75_2016-04_96,S,π 154_2016-08_125,Bullet,NM,Beretta,K,S,CW,A,1
Org-Grp-173,CW,A,Group 120,18,2,Inc-A,Non-Matched(gt) marked Inconclusive,N-V,New,N,π 78_2016-04_35,N,π 78_2016-04_35,V,π 78_2016-04_35,Bullet,NM,Beretta,N,V,CW,A,1
Org-Grp-173,CW,A,Group 120,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,5-7,New,5,,5,,7,,Bullet,NM,Non_Ber,5,7,CW,A,1
Org-Grp-173,CW,A,Group 120,20,2,ID---provide basis,Correct-Match,H-H,New,H,π 02_2016-01_94,H,π 02_2016-01_94,H,π 154_2016-08_125,Bullet,M,Beretta,H,H,CW,A,1
Org-Grp-173,CW,A,Group 120,21,2,Inc-A,Non-Matched(gt) marked Inconclusive,O-W,New,O,π 116_2016-06_125,O,π 116_2016-06_125,W,π 78_2016-04_35,Bullet,NM,Beretta,O,W,CW,A,1
Org-Grp-173,CW,A,Group 120,22,2,Inc-A,Non-Matched(gt) marked Inconclusive,P-X,New,P,π 154_2016-08_96,P,π 154_2016-08_96,X,π 154_2016-08_35,Bullet,NM,Beretta,P,X,CW,A,1
Org-Grp-173,CW,A,Group 120,23,2,Inc-A,Non-Matched(gt) marked Inconclusive,L-T,New,L,π 75_2016-04_96,L,π 75_2016-04_96,T,π 78_2016-04_35,Bullet,NM,Beretta,L,T,CW,A,1
Org-Grp-173,CW,A,Group 120,24,2,Inc-B,Match(gt) marked Inconclusive,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,CW,A,1
Org-Grp-173,CW,A,Group 120,25,2,Inc-A,Non-Matched(gt) marked Inconclusive,J-R,New,J,π 154_2016-08_125,J,π 154_2016-08_125,R,π 78_2016-04_35,Bullet,NM,Beretta,J,R,CW,A,1
Org-Grp-173,CW,A,Group 120,26,2,ID---provide basis,Correct-Match,G-G,New,G,π 78_2016-04_188,G,π 78_2016-04_188,G,π 78_2016-04_188,Bullet,M,Beretta,G,G,CW,A,1
Org-Grp-173,CW,A,Group 120,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,M-U,New,M,π 78_2016-04_35,M,π 78_2016-04_35,U,π 116_2016-06_179,Bullet,NM,Beretta,M,U,CW,A,1
Org-Grp-173,CW,A,Group 120,28,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-Q,New,I,π 78_2016-04_35,I,π 78_2016-04_35,Q,π 116_2016-06_179,Bullet,NM,Beretta,I,Q,CW,A,1
Org-Grp-173,CW,A,Group 120,29,2,Inc-C,Match(gt) marked Inconclusive,1-1,New,1,,1,,1,,Bullet,M,Non_Ber,1,1,CW,A,1
Org-Grp-173,CW,A,Group 120,30,0,Inc-C,Match(gt) marked Inconclusive,2-2,New,2,,2,,2,,Bullet,M,Non_Ber,2,2,CW,A,1
Org-Grp-273,KO,J,Group 121,16,2,ID---provide basis,Correct-Match,F-F,New,F,π 165_2016-08_96,F,π 165_2016-08_96,F,π 78_2016-04_188,Bullet,M,Beretta,F,F,KO,J,2
Org-Grp-273,KO,J,Group 121,17,2,ID---provide basis,Correct-Match,11-11,New,11,,11,,11,,Bullet,M,Non_Ber,11,11,KO,J,2
Org-Grp-273,KO,J,Group 121,18,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,N-V,New,N,π 78_2016-04_35,N,π 78_2016-04_35,V,π 78_2016-04_35,Bullet,NM,Beretta,N,V,KO,J,2
Org-Grp-273,KO,J,Group 121,19,2,Inc-A,Match(gt) marked Inconclusive,9-9,New,9,,9,,9,,Bullet,M,Non_Ber,9,9,KO,J,2
Org-Grp-273,KO,J,Group 121,20,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,M-U,New,M,π 78_2016-04_35,M,π 78_2016-04_35,U,π 116_2016-06_179,Bullet,NM,Beretta,M,U,KO,J,2
Org-Grp-273,KO,J,Group 121,21,2,Inc-B,Non-Matched(gt) marked Inconclusive,2-4,New,2,,2,,4,,Bullet,NM,Non_Ber,2,4,KO,J,2
Org-Grp-273,KO,J,Group 121,22,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,O-W,New,O,π 116_2016-06_125,O,π 116_2016-06_125,W,π 78_2016-04_35,Bullet,NM,Beretta,O,W,KO,J,2
Org-Grp-273,KO,J,Group 121,23,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,L-T,New,L,π 75_2016-04_96,L,π 75_2016-04_96,T,π 78_2016-04_35,Bullet,NM,Beretta,L,T,KO,J,2
Org-Grp-273,KO,J,Group 121,24,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-Q,New,I,π 78_2016-04_35,I,π 78_2016-04_35,Q,π 116_2016-06_179,Bullet,NM,Beretta,I,Q,KO,J,2
Org-Grp-273,KO,J,Group 121,25,2,ID---provide basis,Correct-Match,10-10,New,10,,10,,10,,Bullet,M,Non_Ber,10,10,KO,J,2
Org-Grp-273,KO,J,Group 121,26,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,K-S,New,K,π 75_2016-04_96,K,π 75_2016-04_96,S,π 154_2016-08_35,Bullet,NM,Beretta,K,S,KO,J,2
Org-Grp-273,KO,J,Group 121,27,2,ID---provide basis,Correct-Match,G-G,New,G,π 78_2016-04_188,G,π 78_2016-04_188,G,π 78_2016-04_188,Bullet,M,Beretta,G,G,KO,J,2
Org-Grp-273,KO,J,Group 121,28,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,H-P,New,H,π 154_2016-08_125,H,π 154_2016-08_125,P,π 154_2016-08_96,Bullet,NM,Beretta,H,P,KO,J,2
Org-Grp-273,KO,J,Group 121,29,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-R,New,J,π 154_2016-08_125,J,π 154_2016-08_125,R,π 78_2016-04_35,Bullet,NM,Beretta,J,R,KO,J,2
Org-Grp-273,KO,J,Group 121,30,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,1-3,New,1,,1,,3,,Bullet,NM,Non_Ber,1,3,KO,J,2
Org-Grp-82,EI,A,Group 122,16,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,10-4,New,10,,10,,4,,Bullet,NM,Non_Ber,10,4,EI,A,1
Org-Grp-82,EI,A,Group 122,17,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-P,New,J,π 154_2016-08_125,J,π 154_2016-08_125,P,π 154_2016-08_96,Bullet,NM,Beretta,J,P,EI,A,1
Org-Grp-82,EI,A,Group 122,18,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,1-6,New,1,,1,,6,,Bullet,NM,Non_Ber,1,6,EI,A,1
Org-Grp-82,EI,A,Group 122,19,2,ID---provide basis,Correct-Match,D-D,New,D,π 78_2016-04_35,D,π 78_2016-04_35,D,π 78_2016-04_35,Bullet,M,Beretta,D,D,EI,A,1
Org-Grp-82,EI,A,Group 122,20,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,3-8,New,3,,3,,8,,Bullet,NM,Non_Ber,3,8,EI,A,1
Org-Grp-82,EI,A,Group 122,21,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,F-L,New,F,π 78_2016-04_188,F,π 78_2016-04_188,L,π 75_2016-04_96,Bullet,NM,Beretta,F,L,EI,A,1
Org-Grp-82,EI,A,Group 122,22,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,2-7,New,2,,2,,7,,Bullet,NM,Non_Ber,2,7,EI,A,1
Org-Grp-82,EI,A,Group 122,23,2,Elim-Using Difference in Individual Characteristics,Incorrect-actually Match(gt),E-E,New,E,π 78_2016-04_35,E,π 78_2016-04_35,E,π 78_2016-04_35,Bullet,M,Beretta,E,E,EI,A,1
Org-Grp-82,EI,A,Group 122,24,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-O,New,I,π 78_2016-04_35,I,π 78_2016-04_35,O,π 116_2016-06_125,Bullet,NM,Beretta,I,O,EI,A,1
Org-Grp-82,EI,A,Group 122,25,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,K-Q,New,K,π 75_2016-04_96,K,π 75_2016-04_96,Q,π 116_2016-06_179,Bullet,NM,Beretta,K,Q,EI,A,1
Org-Grp-82,EI,A,Group 122,26,2,ID---provide basis,Correct-Match,B-B,New,B,π 75_2016-04_96,B,π 75_2016-04_96,B,π 75_2016-04_96,Bullet,M,Beretta,B,B,EI,A,1
Org-Grp-82,EI,A,Group 122,27,2,ID---provide basis,Correct-Match,C-C,New,C,π 02_2016-01_94,C,π 02_2016-01_94,C,π 02_2016-01_94,Bullet,M,Beretta,C,C,EI,A,1
Org-Grp-82,EI,A,Group 122,28,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,H-N,New,H,π 165_2016-08_96,H,π 165_2016-08_96,N,π 78_2016-04_35,Bullet,NM,Beretta,H,N,EI,A,1
Org-Grp-82,EI,A,Group 122,29,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-M,New,G,π 78_2016-04_188,G,π 78_2016-04_188,M,π 78_2016-04_35,Bullet,NM,Beretta,G,M,EI,A,1
Org-Grp-82,EI,A,Group 122,30,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,11-5,New,11,,11,,5,,Bullet,NM,Non_Ber,11,5,EI,A,1
Org-Grp-94,QQ,E,Group 123,16,2,ID---provide basis,Correct-Match,7-7,New,7,,7,,7,,Bullet,M,Non_Ber,7,7,QQ,E,1
Org-Grp-94,QQ,E,Group 123,17,2,ID---provide basis,Correct-Match,Q-Q,New,Q,π 02_2016-01_90,Q,π 02_2016-01_90,Q,π 116_2016-06_179,Bullet,M,Beretta,Q,Q,QQ,E,1
